datetime,open,high,low,close
2023-11-08 10:15:00,19427.85,19437.15,19427.55,19433.85
2023-11-08 10:20:00,19433.8,19446.35,19432.75,19445.25
2023-11-08 10:25:00,19444.8,19446.5,19421.95,19424.85
2023-11-08 10:30:00,19424.0,19431.9,19416.55,19425.2
2023-11-08 10:35:00,19425.1,19438.1,19425.05,19434.8
2023-11-08 10:40:00,19435.55,19437.1,19428.9,19433.35
2023-11-08 10:45:00,19433.7,19436.7,19431.25,19435.7
2023-11-08 10:50:00,19435.85,19438.35,19433.65,19435.5
2023-11-08 10:55:00,19435.65,19436.05,19423.1,19428.65
2023-11-08 11:00:00,19428.2,19429.7,19419.2,19426.55
2023-11-08 11:05:00,19427.05,19429.25,19421.35,19422.5
2023-11-08 11:10:00,19421.7,19423.1,19401.65,19408.2
2023-11-08 11:15:00,19407.95,19412.85,19404.65,19409.25
2023-11-08 11:20:00,19409.35,19424.2,19409.35,19422.55
2023-11-08 11:25:00,19422.7,19432.4,19418.95,19432.4
2023-11-08 11:30:00,19432.15,19435.7,19426.5,19427.0
2023-11-08 11:35:00,19426.5,19437.3,19425.6,19435.45
2023-11-08 11:40:00,19435.5,19440.45,19432.0,19438.45
2023-11-08 11:45:00,19438.65,19440.65,19433.55,19436.8
2023-11-08 11:50:00,19436.9,19443.75,19428.5,19430.75
2023-11-08 11:55:00,19430.7,19432.0,19426.8,19431.5
2023-11-08 12:00:00,19431.3,19437.0,19430.55,19432.7
2023-11-08 12:05:00,19432.65,19439.95,19431.2,19437.5
2023-11-08 12:10:00,19437.4,19439.75,19432.85,19439.6
2023-11-08 12:15:00,19438.75,19441.2,19432.45,19435.65
2023-11-08 12:20:00,19436.15,19437.95,19426.25,19432.7
2023-11-08 12:25:00,19432.55,19437.45,19430.25,19434.8
2023-11-08 12:30:00,19435.3,19439.9,19430.45,19431.65
2023-11-08 12:35:00,19431.45,19433.25,19424.65,19428.9
2023-11-08 12:40:00,19428.55,19434.4,19427.0,19430.7
2023-11-08 12:45:00,19430.8,19435.75,19428.5,19432.95
2023-11-08 12:50:00,19433.0,19438.55,19431.1,19432.3
2023-11-08 12:55:00,19432.15,19438.6,19421.1,19437.5
2023-11-08 13:00:00,19437.4,19439.65,19435.55,19436.9
2023-11-08 13:05:00,19437.0,19442.55,19434.2,19441.15
2023-11-08 13:10:00,19441.25,19448.15,19439.15,19448.05
2023-11-08 13:15:00,19447.7,19456.7,19446.05,19452.9
2023-11-08 13:20:00,19451.95,19463.2,19451.4,19453.25
2023-11-08 13:25:00,19452.9,19456.25,19443.25,19452.75
2023-11-08 13:30:00,19453.2,19456.5,19448.15,19452.5
2023-11-08 13:35:00,19451.5,19461.65,19451.15,19458.15
2023-11-08 13:40:00,19458.9,19459.1,19450.85,19454.35
2023-11-08 13:45:00,19454.7,19459.55,19450.35,19453.4
2023-11-08 13:50:00,19452.95,19459.1,19451.05,19458.45
2023-11-08 13:55:00,19458.25,19461.6,19454.9,19461.6
2023-11-08 14:00:00,19461.35,19464.3,19457.75,19462.85
2023-11-08 14:05:00,19463.1,19463.55,19447.25,19455.7
2023-11-08 14:10:00,19455.1,19457.9,19440.65,19441.4
2023-11-08 14:15:00,19441.0,19448.3,19431.2,19436.2
2023-11-08 14:20:00,19435.45,19439.8,19428.8,19433.05
2023-11-08 14:25:00,19433.05,19435.4,19428.15,19430.75
2023-11-08 14:30:00,19430.95,19433.15,19414.7,19421.95
2023-11-08 14:35:00,19422.0,19430.0,19418.6,19427.4
2023-11-08 14:40:00,19427.45,19430.1,19422.5,19424.4
2023-11-08 14:45:00,19425.25,19430.55,19421.0,19423.8
2023-11-08 14:50:00,19423.4,19434.2,19422.65,19431.0
2023-11-08 14:55:00,19430.65,19434.6,19425.95,19433.35
2023-11-08 15:00:00,19430.05,19449.2,19430.05,19442.75
2023-11-08 15:05:00,19442.7,19445.75,19437.1,19439.45
2023-11-08 15:10:00,19440.05,19450.15,19439.8,19449.3
2023-11-08 15:15:00,19449.65,19450.65,19444.85,19448.4
2023-11-08 15:20:00,19448.65,19449.3,19438.6,19440.75
2023-11-08 15:25:00,19440.4,19445.65,19430.25,19436.45
2023-11-09 09:15:00,19457.4,19457.4,19412.95,19413.3
2023-11-09 09:20:00,19413.3,19428.7,19409.85,19427.45
2023-11-09 09:25:00,19427.75,19440.85,19422.2,19440.85
2023-11-09 09:30:00,19441.05,19444.85,19417.7,19420.3
2023-11-09 09:35:00,19420.3,19428.95,19420.25,19426.7
2023-11-09 09:40:00,19426.15,19427.75,19417.45,19427.45
2023-11-09 09:45:00,19427.8,19432.4,19421.65,19423.2
2023-11-09 09:50:00,19423.2,19437.25,19403.65,19436.0
2023-11-09 09:55:00,19435.9,19442.85,19431.5,19437.5
2023-11-09 10:00:00,19437.9,19449.25,19436.3,19448.95
2023-11-09 10:05:00,19449.25,19452.2,19439.85,19445.85
2023-11-09 10:10:00,19445.05,19448.2,19442.25,19447.65
2023-11-09 10:15:00,19447.3,19451.7,19439.15,19444.75
2023-11-09 10:20:00,19443.6,19448.15,19440.65,19447.15
2023-11-09 10:25:00,19446.55,19446.55,19416.65,19425.05
2023-11-09 10:30:00,19425.2,19429.2,19416.25,19416.25
2023-11-09 10:35:00,19416.6,19431.85,19414.75,19424.0
2023-11-09 10:40:00,19424.6,19431.2,19413.7,19423.85
2023-11-09 10:45:00,19424.5,19426.35,19418.45,19425.2
2023-11-09 10:50:00,19425.0,19430.95,19421.45,19426.5
2023-11-09 10:55:00,19426.4,19431.7,19423.95,19429.2
2023-11-09 11:00:00,19429.2,19434.85,19425.85,19434.35
2023-11-09 11:05:00,19434.2,19438.75,19428.45,19436.95
2023-11-09 11:10:00,19436.3,19438.0,19431.0,19431.7
2023-11-09 11:15:00,19433.6,19440.4,19427.25,19431.65
2023-11-09 11:20:00,19431.8,19439.6,19431.1,19438.2
2023-11-09 11:25:00,19438.35,19453.65,19437.05,19452.6
2023-11-09 11:30:00,19452.15,19454.9,19445.6,19451.1
2023-11-09 11:35:00,19451.4,19452.4,19444.8,19446.5
2023-11-09 11:40:00,19447.5,19452.4,19445.05,19451.4
2023-11-09 11:45:00,19451.75,19459.05,19433.15,19459.05
2023-11-09 11:50:00,19459.75,19459.75,19449.8,19454.95
2023-11-09 11:55:00,19454.95,19457.65,19442.85,19454.9
2023-11-09 12:00:00,19454.15,19458.2,19440.1,19450.05
2023-11-09 12:05:00,19450.65,19456.45,19438.2,19450.7
2023-11-09 12:10:00,19451.15,19453.15,19443.15,19445.35
2023-11-09 12:15:00,19445.55,19448.2,19442.25,19444.95
2023-11-09 12:20:00,19445.4,19453.5,19444.5,19448.45
2023-11-09 12:25:00,19448.9,19449.95,19434.65,19437.3
2023-11-09 12:30:00,19438.05,19450.55,19437.3,19443.85
2023-11-09 12:35:00,19444.25,19446.0,19441.55,19444.75
2023-11-09 12:40:00,19444.2,19445.5,19436.55,19438.35
2023-11-09 12:45:00,19437.85,19443.65,19431.35,19435.0
2023-11-09 12:50:00,19434.05,19441.8,19434.05,19437.45
2023-11-09 12:55:00,19437.1,19439.7,19431.5,19435.95
2023-11-09 13:00:00,19435.95,19441.8,19434.65,19434.65
2023-11-09 13:05:00,19433.9,19437.0,19425.55,19426.2
2023-11-09 13:10:00,19428.35,19437.4,19422.95,19430.8
2023-11-09 13:15:00,19430.75,19432.65,19428.25,19429.75
2023-11-09 13:20:00,19430.1,19439.65,19427.8,19432.6
2023-11-09 13:25:00,19432.55,19436.45,19430.95,19433.55
2023-11-09 13:30:00,19434.15,19437.8,19425.75,19428.7
2023-11-09 13:35:00,19428.85,19433.05,19426.5,19429.3
2023-11-09 13:40:00,19428.0,19429.75,19414.45,19420.7
2023-11-09 13:45:00,19420.95,19421.3,19415.9,19416.0
2023-11-09 13:50:00,19415.75,19422.75,19414.9,19417.8
2023-11-09 13:55:00,19417.5,19418.95,19414.6,19418.05
2023-11-09 14:00:00,19417.05,19431.4,19406.25,19417.25
2023-11-09 14:05:00,19417.3,19425.65,19410.5,19424.75
2023-11-09 14:10:00,19423.0,19424.6,19415.3,19421.6
2023-11-09 14:15:00,19421.9,19423.5,19411.65,19415.85
2023-11-09 14:20:00,19413.6,19416.8,19395.7,19395.7
2023-11-09 14:25:00,19395.75,19401.95,19394.3,19401.95
2023-11-09 14:30:00,19401.5,19406.05,19390.35,19393.45
2023-11-09 14:35:00,19393.0,19402.35,19392.85,19398.75
2023-11-09 14:40:00,19398.55,19399.9,19390.0,19395.85
2023-11-09 14:45:00,19395.3,19407.05,19384.6,19397.45
2023-11-09 14:50:00,19397.4,19405.75,19383.6,19396.15
2023-11-09 14:55:00,19395.9,19397.5,19390.0,19397.5
2023-11-09 15:00:00,19393.8,19399.2,19381.4,19396.95
2023-11-09 15:05:00,19394.5,19400.45,19388.55,19393.75
2023-11-09 15:10:00,19392.95,19399.4,19389.55,19393.1
2023-11-09 15:15:00,19392.55,19400.6,19389.75,19398.45
2023-11-09 15:20:00,19398.1,19403.35,19391.6,19400.45
2023-11-09 15:25:00,19400.6,19406.5,19395.4,19404.0
2023-11-10 09:15:00,19351.85,19361.55,19331.25,19352.65
2023-11-10 09:20:00,19353.85,19354.55,19335.3,19353.65
2023-11-10 09:25:00,19353.35,19359.0,19351.6,19352.95
2023-11-10 09:30:00,19353.8,19354.65,19338.25,19340.5
2023-11-10 09:35:00,19341.8,19351.9,19334.7,19350.45
2023-11-10 09:40:00,19350.5,19354.85,19345.1,19352.0
2023-11-10 09:45:00,19352.9,19355.45,19343.2,19343.2
2023-11-10 09:50:00,19343.55,19347.6,19339.6,19346.8
2023-11-10 09:55:00,19346.95,19350.65,19335.9,19337.2
2023-11-10 10:00:00,19336.35,19344.8,19333.9,19342.85
2023-11-10 10:05:00,19343.0,19351.15,19338.75,19343.65
2023-11-10 10:10:00,19343.55,19349.75,19342.15,19349.1
2023-11-10 10:15:00,19348.9,19361.4,19348.9,19357.8
2023-11-10 10:20:00,19357.8,19361.55,19355.05,19360.8
2023-11-10 10:25:00,19360.3,19360.6,19355.25,19356.4
2023-11-10 10:30:00,19356.95,19367.5,19351.4,19367.2
2023-11-10 10:35:00,19367.2,19380.8,19365.3,19373.9
2023-11-10 10:40:00,19374.2,19377.85,19369.4,19372.4
2023-11-10 10:45:00,19371.85,19384.75,19371.15,19380.05
2023-11-10 10:50:00,19379.8,19384.15,19375.05,19375.7
2023-11-10 10:55:00,19376.0,19378.6,19367.95,19369.05
2023-11-10 11:00:00,19369.6,19370.25,19359.05,19359.5
2023-11-10 11:05:00,19358.65,19364.3,19353.9,19357.55
2023-11-10 11:10:00,19357.75,19361.95,19354.2,19359.95
2023-11-10 11:15:00,19359.85,19362.95,19356.8,19358.6
2023-11-10 11:20:00,19357.15,19370.8,19357.15,19369.7
2023-11-10 11:25:00,19368.6,19374.6,19365.35,19373.95
2023-11-10 11:30:00,19373.05,19375.2,19360.7,19372.15
2023-11-10 11:35:00,19371.45,19379.65,19371.45,19379.15
2023-11-10 11:40:00,19378.35,19379.85,19372.2,19376.55
2023-11-10 11:45:00,19375.75,19377.3,19371.1,19375.2
2023-11-10 11:50:00,19375.05,19377.6,19371.7,19375.55
2023-11-10 11:55:00,19376.05,19377.5,19372.2,19373.15
2023-11-10 12:00:00,19373.45,19383.65,19372.7,19379.95
2023-11-10 12:05:00,19379.8,19385.75,19378.9,19384.75
2023-11-10 12:10:00,19384.5,19390.25,19383.05,19385.05
2023-11-10 12:15:00,19386.0,19387.35,19379.75,19385.1
2023-11-10 12:20:00,19384.65,19385.35,19377.65,19379.4
2023-11-10 12:25:00,19379.45,19380.6,19376.1,19378.9
2023-11-10 12:30:00,19378.1,19389.2,19378.1,19383.05
2023-11-10 12:35:00,19382.25,19394.35,19382.0,19388.8
2023-11-10 12:40:00,19387.95,19396.7,19387.7,19396.7
2023-11-10 12:45:00,19396.45,19407.8,19394.6,19404.8
2023-11-10 12:50:00,19404.0,19409.8,19401.95,19408.6
2023-11-10 12:55:00,19407.8,19409.2,19397.8,19398.25
2023-11-10 13:00:00,19398.15,19407.55,19395.9,19402.6
2023-11-10 13:05:00,19402.3,19404.5,19398.85,19403.5
2023-11-10 13:10:00,19402.5,19404.5,19390.8,19391.5
2023-11-10 13:15:00,19390.6,19407.8,19390.6,19406.8
2023-11-10 13:20:00,19404.85,19408.8,19399.55,19401.25
2023-11-10 13:25:00,19400.35,19403.45,19394.15,19398.3
2023-11-10 13:30:00,19398.7,19408.7,19397.85,19402.0
2023-11-10 13:35:00,19401.85,19410.85,19399.7,19410.85
2023-11-10 13:40:00,19410.6,19413.45,19406.45,19408.95
2023-11-10 13:45:00,19408.6,19410.35,19404.9,19404.9
2023-11-10 13:50:00,19404.7,19406.65,19396.55,19399.9
2023-11-10 13:55:00,19399.7,19401.15,19385.25,19391.45
2023-11-10 14:00:00,19391.05,19394.5,19386.35,19390.9
2023-11-10 14:05:00,19390.2,19396.55,19386.75,19393.1
2023-11-10 14:10:00,19392.95,19395.05,19387.5,19391.75
2023-11-10 14:15:00,19391.5,19393.3,19375.75,19383.95
2023-11-10 14:20:00,19383.95,19387.95,19375.85,19378.15
2023-11-10 14:25:00,19377.95,19378.5,19367.05,19374.8
2023-11-10 14:30:00,19375.2,19375.2,19363.3,19374.9
2023-11-10 14:35:00,19373.85,19388.0,19369.9,19385.4
2023-11-10 14:40:00,19384.55,19385.9,19375.25,19378.05
2023-11-10 14:45:00,19377.2,19384.1,19375.75,19377.35
2023-11-10 14:50:00,19375.45,19394.35,19375.45,19383.0
2023-11-10 14:55:00,19382.4,19399.75,19381.9,19399.05
2023-11-10 15:00:00,19397.25,19423.45,19397.25,19415.15
2023-11-10 15:05:00,19413.95,19421.95,19406.9,19409.35
2023-11-10 15:10:00,19408.35,19425.4,19408.35,19425.4
2023-11-10 15:15:00,19425.45,19430.4,19421.2,19428.5
2023-11-10 15:20:00,19428.75,19441.55,19427.6,19439.05
2023-11-10 15:25:00,19439.1,19450.8,19437.75,19443.45
2023-11-13 09:15:00,19486.75,19489.6,19450.65,19458.7
2023-11-13 09:20:00,19458.5,19458.85,19443.45,19449.2
2023-11-13 09:25:00,19448.95,19459.8,19446.5,19448.65
2023-11-13 09:30:00,19448.9,19453.2,19442.4,19452.95
2023-11-13 09:35:00,19452.65,19452.65,19446.9,19449.2
2023-11-13 09:40:00,19448.9,19456.35,19441.8,19444.85
2023-11-13 09:45:00,19444.6,19461.3,19444.1,19457.35
2023-11-13 09:50:00,19458.2,19461.55,19448.2,19455.05
2023-11-13 09:55:00,19455.1,19465.85,19449.8,19463.1
2023-11-13 10:00:00,19462.7,19477.9,19462.7,19477.1
2023-11-13 10:05:00,19476.4,19479.15,19465.35,19473.0
2023-11-13 10:10:00,19473.1,19473.35,19467.9,19469.45
2023-11-13 10:15:00,19469.7,19476.55,19439.45,19441.45
2023-11-13 10:20:00,19441.8,19441.8,19422.55,19424.0
2023-11-13 10:25:00,19423.7,19430.3,19423.0,19427.45
2023-11-13 10:30:00,19427.4,19428.4,19415.15,19426.1
2023-11-13 10:35:00,19425.95,19427.35,19417.75,19423.3
2023-11-13 10:40:00,19423.3,19425.45,19418.9,19423.75
2023-11-13 10:45:00,19423.8,19427.6,19419.75,19424.4
2023-11-13 10:50:00,19425.05,19431.9,19423.65,19424.55
2023-11-13 10:55:00,19425.0,19429.05,19421.4,19427.45
2023-11-13 11:00:00,19427.4,19430.1,19419.2,19421.15
2023-11-13 11:05:00,19421.15,19426.1,19420.1,19424.25
2023-11-13 11:10:00,19423.9,19425.6,19419.75,19421.7
2023-11-13 11:15:00,19421.7,19438.4,19420.0,19436.7
2023-11-13 11:20:00,19437.3,19442.4,19434.65,19436.55
2023-11-13 11:25:00,19436.5,19441.8,19432.1,19439.75
2023-11-13 11:30:00,19439.5,19453.95,19439.5,19449.1
2023-11-13 11:35:00,19449.25,19454.25,19446.8,19446.8
2023-11-13 11:40:00,19447.15,19448.7,19443.8,19446.45
2023-11-13 11:45:00,19447.05,19447.05,19436.85,19438.4
2023-11-13 11:50:00,19438.45,19445.25,19435.65,19437.15
2023-11-13 11:55:00,19435.95,19439.9,19433.25,19437.95
2023-11-13 12:00:00,19438.7,19440.25,19432.45,19435.15
2023-11-13 12:05:00,19435.2,19439.9,19431.15,19435.8
2023-11-13 12:10:00,19435.8,19439.1,19432.55,19437.55
2023-11-13 12:15:00,19437.5,19439.5,19435.6,19438.3
2023-11-13 12:20:00,19437.55,19439.25,19430.55,19434.5
2023-11-13 12:25:00,19434.6,19446.4,19434.3,19443.95
2023-11-13 12:30:00,19443.8,19450.15,19440.5,19442.15
2023-11-13 12:35:00,19442.25,19446.8,19438.75,19439.35
2023-11-13 12:40:00,19439.1,19444.8,19437.15,19442.55
2023-11-13 12:45:00,19443.05,19447.35,19442.35,19445.95
2023-11-13 12:50:00,19445.2,19448.9,19440.85,19444.15
2023-11-13 12:55:00,19443.85,19445.6,19439.4,19442.35
2023-11-13 13:00:00,19442.55,19444.05,19438.3,19442.9
2023-11-13 13:05:00,19443.4,19446.8,19440.65,19442.85
2023-11-13 13:10:00,19443.05,19446.4,19438.75,19440.15
